"Class","Family","File","Line","Priority","Details","Snippet"
"DEAD","concat/stream","Lib_Network\s_COdbcUser.cpp","1292","-","commented-out / in /* */ block","//strTemp << ""{call Terra_UpdateTestChaNumDecrease("";"
"DEAD","concat/stream","Lib_Network\s_COdbcUser.cpp","1299","-","commented-out / in /* */ block","//strTemp << ""{call UpdateTestChaNumDecrease("";"
"DEAD","concat/stream","Lib_Network\s_COdbcUser.cpp","1306","-","commented-out / in /* */ block","//strTemp << ""{call Gsp_UpdateTestChaNumDecrease("";"
"DEAD","concat/stream","Lib_Network\s_COdbcUser.cpp","1313","-","commented-out / in /* */ block","//strTemp << ""{call UpdateTestChaNumDecrease("";"
"DEAD","concat/stream","Lib_Network\s_COdbcUser.cpp","1320","-","commented-out / in /* */ block","//strTemp << ""{call UpdateTestChaNumDecrease("";"
"DEAD","concat/stream","Lib_Network\s_COdbcUser.cpp","1348","-","commented-out / in /* */ block","//strTemp << ""{call Daum_UpdateChaNumIncrease("";"
"DEAD","concat/stream","Lib_Network\s_COdbcUser.cpp","1355","-","commented-out / in /* */ block","//strTemp << ""{call Excite_UpdateChaNumIncrease("";"
"DEAD","printf","Lib_Network\s_COdbcUser.cpp","1359","-","commented-out / in /* */ block","//_snprintf( szTemp, 128, ""{call Excite_UpdateChaNumIncrease(%d, ?)}"", nUserNum );"
"DEAD","concat/stream","Lib_Network\s_COdbcUser.cpp","1364","-","commented-out / in /* */ block","//strTemp << ""{call Terra_UpdateChaNumIncrease("";"
"DEAD","concat/stream","Lib_Network\s_COdbcUser.cpp","1371","-","commented-out / in /* */ block","//strTemp << ""{call Terra_UpdateChaNumIncrease("";"
"DEAD","concat/stream","Lib_Network\s_COdbcUser.cpp","1378","-","commented-out / in /* */ block","//strTemp << ""{call UpdateChaNumIncrease("";"
"DEAD","concat/stream","Lib_Network\s_COdbcUser.cpp","1385","-","commented-out / in /* */ block","//strTemp << ""{call Gsp_UpdateChaNumIncrease("";"
"DEAD","concat/stream","Lib_Network\s_COdbcUser.cpp","1392","-","commented-out / in /* */ block","//strTemp << ""{call UpdateChaNumIncrease("";"
"DEAD","concat/stream","Lib_Network\s_COdbcUser.cpp","1399","-","commented-out / in /* */ block","//strTemp << ""{call UpdateChaNumIncrease("";"
"DEAD","concat/stream","Lib_Network\s_COdbcUser.cpp","1426","-","commented-out / in /* */ block","//strTemp << ""{call Daum_UpdateTestChaNumIncrease("";"
"DEAD","concat/stream","Lib_Network\s_COdbcUser.cpp","1433","-","commented-out / in /* */ block","//strTemp << ""{call Excite_UpdateTestChaNumIncrease("";"
"DEAD","printf","Lib_Network\s_COdbcUser.cpp","1437","-","commented-out / in /* */ block","//_snprintf( szTemp, 128, ""{call Excite_UpdateTestChaNumIncrease(%d, ?)}"", nUserNum );"
"DEAD","concat/stream","Lib_Network\s_COdbcUser.cpp","1442","-","commented-out / in /* */ block","//strTemp << ""{call Terra_UpdateTestChaNumIncrease("";"
"DEAD","concat/stream","Lib_Network\s_COdbcUser.cpp","1449","-","commented-out / in /* */ block","//strTemp << ""{call Terra_UpdateTestChaNumIncrease("";"
"DEAD","concat/stream","Lib_Network\s_COdbcUser.cpp","1456","-","commented-out / in /* */ block","//strTemp << ""{call UpdateTestChaNumIncrease("";"
"DEAD","concat/stream","Lib_Network\s_COdbcUser.cpp","1463","-","commented-out / in /* */ block","//strTemp << ""{call Gsp_UpdateTestChaNumIncrease("";"
"DEAD","concat/stream","Lib_Network\s_COdbcUser.cpp","1470","-","commented-out / in /* */ block","//strTemp << ""{call UpdateTestChaNumIncrease("";"
"DEAD","concat/stream","Lib_Network\s_COdbcUser.cpp","1477","-","commented-out / in /* */ block","//strTemp << ""{call UpdateTestChaNumIncrease("";"
"DEAD","concat/stream","Lib_Network\s_COdbcUser.cpp","1517","-","commented-out / in /* */ block","//strTemp << ""UPDATE DaumUserInfo WITH (UPDLOCK) SET UserBlock=1,"";"
"DEAD","concat/stream","Lib_Network\s_COdbcUser.cpp","1519","-","commented-out / in /* */ block","//strTemp << "" WHERE UserNum="";"
"DEAD","concat/stream","Lib_Network\s_COdbcUser.cpp","1525","-","commented-out / in /* */ block","//strTemp << ""UPDATE ExciteUserInfo WITH (UPDLOCK) SET UserBlock=1,"";"
"DEAD","concat/stream","Lib_Network\s_COdbcUser.cpp","1527","-","commented-out / in /* */ block","//strTemp << "" WHERE UserNum="";"
"DEAD","printf","Lib_Network\s_COdbcUser.cpp","1530","-","commented-out / in /* */ block","//_snprintf( szTemp, 256, ""UPDATE ExciteUserInfo WITH (UPDLOCK) SET UserBlock=1,UserBlockDate='%s' WHERE UserNum=%d"", st"
"DEAD","concat/stream","Lib_Network\s_COdbcUser.cpp","1535","-","commented-out / in /* */ block","//strTemp << ""UPDATE TerraUserInfo WITH (UPDLOCK) SET UserBlock=1,"";"
"DEAD","concat/stream","Lib_Network\s_COdbcUser.cpp","1537","-","commented-out / in /* */ block","//strTemp << "" WHERE UserNum="";"
"DEAD","concat/stream","Lib_Network\s_COdbcUser.cpp","1543","-","commented-out / in /* */ block","//strTemp << ""UPDATE TerraUserInfo WITH (UPDLOCK) SET UserBlock=1,"";"
"DEAD","concat/stream","Lib_Network\s_COdbcUser.cpp","1545","-","commented-out / in /* */ block","//strTemp << "" WHERE UserNum="";"
"DEAD","concat/stream","Lib_Network\s_COdbcUser.cpp","1551","-","commented-out / in /* */ block","//strTemp << ""UPDATE UserInfo WITH (UPDLOCK) SET UserBlock=1,"";"
"DEAD","concat/stream","Lib_Network\s_COdbcUser.cpp","1553","-","commented-out / in /* */ block","//strTemp << "" WHERE UserNum="";"
"DEAD","concat/stream","Lib_Network\s_COdbcUser.cpp","1559","-","commented-out / in /* */ block","//strTemp << ""UPDATE GspUserInfo WITH (UPDLOCK) SET UserBlock=1,"";"
"DEAD","concat/stream","Lib_Network\s_COdbcUser.cpp","1561","-","commented-out / in /* */ block","//strTemp << "" WHERE UserNum="";"
"DEAD","concat/stream","Lib_Network\s_COdbcUser.cpp","1567","-","commented-out / in /* */ block","//strTemp << ""UPDATE UserInfo WITH (UPDLOCK) SET UserBlock=1,"";"
"DEAD","concat/stream","Lib_Network\s_COdbcUser.cpp","1569","-","commented-out / in /* */ block","//strTemp << "" WHERE UserNum="";"
"DEAD","concat/stream","Lib_Network\s_COdbcUser.cpp","1575","-","commented-out / in /* */ block","//strTemp << ""UPDATE UserInfo WITH (UPDLOCK) SET UserBlock=1,"";"
"DEAD","concat/stream","Lib_Network\s_COdbcUser.cpp","1577","-","commented-out / in /* */ block","//strTemp << "" WHERE UserNum="";"
"DEAD","concat/stream","Lib_Network\s_COdbcUser.cpp","1612","-","commented-out / in /* */ block","//strTemp << ""UPDATE DaumUserInfo WITH (UPDLOCK) SET UserBlock=1,"";"
"DEAD","concat/stream","Lib_Network\s_COdbcUser.cpp","1614","-","commented-out / in /* */ block","//strTemp << "" WHERE UserNum="";"
"DEAD","concat/stream","Lib_Network\s_COdbcUser.cpp","1620","-","commented-out / in /* */ block","//strTemp << ""UPDATE ExciteUserInfo WITH (UPDLOCK) SET UserBlock=1,"";"
"DEAD","concat/stream","Lib_Network\s_COdbcUser.cpp","1622","-","commented-out / in /* */ block","//strTemp << "" WHERE UserNum="";"
"DEAD","printf","Lib_Network\s_COdbcUser.cpp","1625","-","commented-out / in /* */ block","//_snprintf( szTemp, 256, ""UPDATE ExciteUserInfo WITH (UPDLOCK) SET UserBlock=1,UserBlockDate=getdate()+%d WHERE UserNum"
"DEAD","concat/stream","Lib_Network\s_COdbcUser.cpp","1630","-","commented-out / in /* */ block","//strTemp << ""UPDATE TerraUserInfo WITH (UPDLOCK) SET UserBlock=1,"";"
"DEAD","concat/stream","Lib_Network\s_COdbcUser.cpp","1632","-","commented-out / in /* */ block","//strTemp << "" WHERE UserNum="";"
"DEAD","concat/stream","Lib_Network\s_COdbcUser.cpp","1638","-","commented-out / in /* */ block","//strTemp << ""UPDATE TerraUserInfo WITH (UPDLOCK) SET UserBlock=1,"";"
"DEAD","concat/stream","Lib_Network\s_COdbcUser.cpp","1640","-","commented-out / in /* */ block","//strTemp << "" WHERE UserNum="";"
"DEAD","concat/stream","Lib_Network\s_COdbcUser.cpp","1646","-","commented-out / in /* */ block","//strTemp << ""UPDATE UserInfo WITH (UPDLOCK) SET UserBlock=1,"";"
"DEAD","concat/stream","Lib_Network\s_COdbcUser.cpp","1648","-","commented-out / in /* */ block","//strTemp << "" WHERE UserNum="";"
"DEAD","concat/stream","Lib_Network\s_COdbcUser.cpp","1654","-","commented-out / in /* */ block","//strTemp << ""UPDATE GspUserInfo WITH (UPDLOCK) SET UserBlock=1,"";"
"DEAD","concat/stream","Lib_Network\s_COdbcUser.cpp","1656","-","commented-out / in /* */ block","//strTemp << "" WHERE UserNum="";"
"DEAD","concat/stream","Lib_Network\s_COdbcUser.cpp","1662","-","commented-out / in /* */ block","//strTemp << ""UPDATE UserInfo WITH (UPDLOCK) SET UserBlock=1,"";"
"DEAD","concat/stream","Lib_Network\s_COdbcUser.cpp","1664","-","commented-out / in /* */ block","//strTemp << "" WHERE UserNum="";"
"DEAD","concat/stream","Lib_Network\s_COdbcUser.cpp","1670","-","commented-out / in /* */ block","//strTemp << ""UPDATE UserInfo WITH (UPDLOCK) SET UserBlock=1,"";"
"DEAD","concat/stream","Lib_Network\s_COdbcUser.cpp","1672","-","commented-out / in /* */ block","//strTemp << "" WHERE UserNum="";"
"DEAD","concat/stream","Lib_Network\s_COdbcUser.cpp","1696","-","commented-out / in /* */ block","//strTemp << ""UPDATE DaumUserInfo WITH (UPDLOCK) SET UserLoginState=0 WHERE UserLoginState=1 AND SGNum="";"
"DEAD","concat/stream","Lib_Network\s_COdbcUser.cpp","1702","-","commented-out / in /* */ block","//strTemp << ""UPDATE ExciteUserInfo WITH (UPDLOCK) SET UserLoginState=0 WHERE UserLoginState=1 AND SGNum="";"
"DEAD","concat/stream","Lib_Network\s_COdbcUser.cpp","1709","-","commented-out / in /* */ block","//strTemp << ""UPDATE TerraUserInfo WITH (UPDLOCK) SET UserLoginState=0 WHERE UserLoginState=1 AND SGNum="";"
"DEAD","concat/stream","Lib_Network\s_COdbcUser.cpp","1715","-","commented-out / in /* */ block","//strTemp << ""UPDATE TerraUserInfo WITH (UPDLOCK) SET UserLoginState=0 WHERE UserLoginState=1 AND SGNum="";"
"DEAD","concat/stream","Lib_Network\s_COdbcUser.cpp","1721","-","commented-out / in /* */ block","//strTemp << ""UPDATE UserInfo WITH (UPDLOCK) SET UserLoginState=0 WHERE UserLoginState=1 AND SGNum="";"
"DEAD","concat/stream","Lib_Network\s_COdbcUser.cpp","1727","-","commented-out / in /* */ block","//strTemp << ""UPDATE GspUserInfo WITH (UPDLOCK) SET UserLoginState=0 WHERE UserLoginState=1 AND SGNum="";"
"DEAD","concat/stream","Lib_Network\s_COdbcUser.cpp","1733","-","commented-out / in /* */ block","//strTemp << ""UPDATE UserInfo WITH (UPDLOCK) SET UserLoginState=0 WHERE UserLoginState=1 AND SGNum="";"
"DEAD","concat/stream","Lib_Network\s_COdbcUser.cpp","1739","-","commented-out / in /* */ block","//strTemp << ""UPDATE UserInfo WITH (UPDLOCK) SET UserLoginState=0 WHERE UserLoginState=1 AND SGNum="";"
"DEAD","concat/stream","Lib_Network\s_COdbcUser.cpp","1767","-","commented-out / in /* */ block","//strTemp << ""UPDATE DaumUserInfo WITH (UPDLOCK) SET UserLoginState=0 WHERE UserLoginState=1"";"
"DEAD","printf","Lib_Network\s_COdbcUser.cpp","1772","-","commented-out / in /* */ block","//_snprintf( szTemp, 128, ""UPDATE ExciteUserInfo WITH (UPDLOCK) SET UserLoginState=0 WHERE UserLoginState=1"" );"
"DEAD","concat/stream","Lib_Network\s_COdbcUser.cpp","1777","-","commented-out / in /* */ block","//strTemp << ""UPDATE TerraUserInfo WITH (UPDLOCK) SET UserLoginState=0 WHERE UserLoginState=1"";"
"DEAD","concat/stream","Lib_Network\s_COdbcUser.cpp","1782","-","commented-out / in /* */ block","//strTemp << ""UPDATE TerraUserInfo WITH (UPDLOCK) SET UserLoginState=0 WHERE UserLoginState=1"";"
"DEAD","concat/stream","Lib_Network\s_COdbcUser.cpp","1787","-","commented-out / in /* */ block","//strTemp << ""UPDATE UserInfo WITH (UPDLOCK) SET UserLoginState=0 WHERE UserLoginState=1"";"
"DEAD","concat/stream","Lib_Network\s_COdbcUser.cpp","1792","-","commented-out / in /* */ block","//strTemp << ""UPDATE GspUserInfo WITH (UPDLOCK) SET UserLoginState=0 WHERE UserLoginState=1"";"
"DEAD","concat/stream","Lib_Network\s_COdbcUser.cpp","1797","-","commented-out / in /* */ block","//strTemp << ""UPDATE UserInfo WITH (UPDLOCK) SET UserLoginState=0 WHERE UserLoginState=1"";"
"DEAD","concat/stream","Lib_Network\s_COdbcUser.cpp","1802","-","commented-out / in /* */ block","//strTemp << ""UPDATE UserInfo WITH (UPDLOCK) SET UserLoginState=0 WHERE UserLoginState=1"";"
"PARAMETERIZED","SQLBindParameter","Lib_Network\s_COdbcUserCheck_batch_preview.cpp","104","-","bound-parameter mechanism","sReturn = ::SQLBindParameter("
"PARAMETERIZED","SQLBindParameter","Lib_Network\s_COdbcUserCheck_batch_preview.cpp","120","-","bound-parameter mechanism","Print( ""ERROR:SQLBindParameter"" );"
"PARAMETERIZED","bind-call-3arg","Lib_Network\s_COdbcUserCheck_batch_preview.cpp","237","-","bound-parameter mechanism","int nReturn = m_pUserDB->ExecuteSpInt( szTemp, pParams, 4 );"
"PARAMETERIZED","bind-call-3arg","Lib_Network\s_COdbcUserCheck_batch_preview.cpp","287","-","bound-parameter mechanism","int nReturn = m_pUserDB->ExecuteSpInt( szTemp, pParams, 4 );"
"PARAMETERIZED","bind-call-3arg","Lib_Network\s_COdbcUserCheck_batch_preview.cpp","325","-","bound-parameter mechanism","int nReturn = m_pUserDB->ExecuteSpInt( szTemp, pParams, 5 );"
"ESCAPED","printf","Lib_Network\s_COdbcUserCheck_batch_preview.cpp","382","MEDIUM","{call user_verify('%s','%s','%s',%d,%d,'%s','%s',? | exec:Y;esc:Y | interp:%s-family","_snprintf( szTemp, 512, ""{call user_verify('%s','%s','%s',%d,%d,'%s','%s',?)}"","
"PARAMETERIZED","bind-call-3arg","Lib_Network\s_COdbcUserCheck_batch_preview.cpp","448","-","bound-parameter mechanism","int nReturn = m_pUserDB->ExecuteSpInt( szTemp, pParams, 5 );"
"PARAMETERIZED","SQLBindParameter","Lib_Network\s_COdbcUserCheck_batch_preview.cpp","509","-","bound-parameter mechanism","sReturn = ::SQLBindParameter("
"PARAMETERIZED","SQLBindParameter","Lib_Network\s_COdbcUserCheck_batch_preview.cpp","525","-","bound-parameter mechanism","Print( ""ERROR:SQLBindParameter"" );"
"PARAMETERIZED","bind-call-3arg","Lib_Network\s_COdbcUserCheck_batch_preview.cpp","649","-","bound-parameter mechanism","int nReturn = m_pUserDB->ExecuteSpInt( szTemp, pParams, 4 );"
"PARAMETERIZED","SQLBindParameter","Lib_Network\s_COdbcUserCheck_batch_preview.cpp","730","-","bound-parameter mechanism","sReturn = ::SQLBindParameter("
"PARAMETERIZED","SQLBindParameter","Lib_Network\s_COdbcUserCheck_batch_preview.cpp","746","-","bound-parameter mechanism","Print(""ERROR:SQLBindParameter"");"
"PARAMETERIZED","bind-call-3arg","Lib_Network\s_COdbcUserCheck_batch_preview.cpp","937","-","bound-parameter mechanism","int nReturn = m_pUserDB->ExecuteSpInt( szTemp, pParams, 4 );"
"ESCAPED","printf","Lib_Network\s_COdbcUserCheck_batch_preview.cpp","976","MEDIUM","{call gs_user_verify('%s','%s','%s',%d,%d,?)} | exec:Y;esc:Y | interp:%s-family","_snprintf( szTemp, 512, ""{call gs_user_verify('%s','%s','%s',%d,%d,?)}"","
"PARAMETERIZED","bind-call-3arg","Lib_Network\s_COdbcUserCheck_batch_preview.cpp","1020","-","bound-parameter mechanism","int nReturn = m_pUserDB->ExecuteSpInt( szTemp, pParams, 3 );"
"PARAMETERIZED","bind-call-3arg","Lib_Network\s_COdbcUserCheck_batch_preview.cpp","1056","-","bound-parameter mechanism","int nReturn = m_pUserDB->ExecuteSpInt( szTemp, pParams, 3 );"
"PARAMETERIZED","bind-call-3arg","Lib_Network\s_COdbcUserCheck_batch_preview.cpp","1092","-","bound-parameter mechanism","int nReturn = m_pUserDB->ExecuteSpInt( szTemp, pParams, 4 );"
"PARAMETERIZED","SQLBindParameter","Lib_Network\s_COdbcUserCheck_batch_preview.cpp","1150","-","bound-parameter mechanism","sReturn = ::SQLBindParameter("
"PARAMETERIZED","SQLBindParameter","Lib_Network\s_COdbcUserCheck_batch_preview.cpp","1166","-","bound-parameter mechanism","Print(""ERROR:SQLBindParameter"");"
"PARAMETERIZED","SQLBindParameter","Lib_Network\s_COdbcUserCheck_batch_preview.cpp","1287","-","bound-parameter mechanism","sReturn = ::SQLBindParameter("
"PARAMETERIZED","SQLBindParameter","Lib_Network\s_COdbcUserCheck_batch_preview.cpp","1303","-","bound-parameter mechanism","Print(""ERROR:SQLBindParameter"");"
"DEAD","concat/stream","Lib_Network\s_COdbcUserCheck_batch_preview.cpp","33","-","commented-out / in /* */ block","//strTemp << ""{call daum_user_verify("";"
"DEAD","printf","Lib_Network\s_COdbcUserCheck_batch_preview.cpp","43","-","commented-out / in /* */ block","_snprintf( szTemp, 512, ""{call daum_user_verify('%s','%s','%s','%s','%s',%d,%d,?)}"","
"DEAD","concat/stream","Lib_Network\s_COdbcUserCheck_batch_preview.cpp","74","-","commented-out / in /* */ block","//strTemp << ""SELECT UserID, UserIP, LoginDate "";"
"DEAD","concat/stream","Lib_Network\s_COdbcUserCheck_batch_preview.cpp","75","-","commented-out / in /* */ block","//strTemp << ""FROM UserTemp WHERE GUID = '"";"
"DEAD","printf","Lib_Network\s_COdbcUserCheck_batch_preview.cpp","81","-","commented-out / in /* */ block","//_snprintf( szTemp, 256, ""SELECT UserID, LoginDate FROM UserUUID WHERE UserUUID = '%s'"", szUUID );"
"DEAD","comment-text","Lib_Network\s_COdbcUserCheck_batch_preview.cpp","194","-","commented-out / in /* */ block","//		CConsoleMessage::GetInstance()->Write( _T(""ERROR:DaumUserCheck can't get info UserID from UserTemp"") );"
"DEAD","printf","Lib_Network\s_COdbcUserCheck_batch_preview.cpp","228","-","commented-out / in /* */ block","//_snprintf( szTemp, 256, ""{call daum_user_verify('%s','%s',%d,%d,?)}"", szKorUserID, szUserIP, nSvrGrp, nSvrNum );"
"DEAD","concat/stream","Lib_Network\s_COdbcUserCheck_batch_preview.cpp","266","-","commented-out / in /* */ block","//strTemp << ""{call excite_user_verify("";"
"DEAD","printf","Lib_Network\s_COdbcUserCheck_batch_preview.cpp","278","-","commented-out / in /* */ block","//_snprintf( szTemp, 512, ""{call excite_user_verify('%s','%s',%d,%d,?)}"", szUserID, szUserIP, nSvrGrp, nSvrNum );"
"DEAD","printf","Lib_Network\s_COdbcUserCheck_batch_preview.cpp","315","-","commented-out / in /* */ block","//_snprintf( szTemp, 512, ""{call Japan_user_verify('%s','%s',%d,%d,%d,?)}"", szUserID, szUserIP, nSvrGrp, nSvrNum, nUserN"
"DEAD","concat/stream","Lib_Network\s_COdbcUserCheck_batch_preview.cpp","372","-","commented-out / in /* */ block","//strTemp << ""{call user_verify("";"
"DEAD","concat/stream","Lib_Network\s_COdbcUserCheck_batch_preview.cpp","423","-","commented-out / in /* */ block","//strTemp << ""{call thai_user_verify("";"
"DEAD","printf","Lib_Network\s_COdbcUserCheck_batch_preview.cpp","435","-","commented-out / in /* */ block","//_snprintf( szTemp, 512, ""{call thai_user_verify('%s','%s','%s',%d,%d,?)}"", strUserID.GetString(), strPasswd.GetString("
"DEAD","concat/stream","Lib_Network\s_COdbcUserCheck_batch_preview.cpp","479","-","commented-out / in /* */ block","//strTemp << ""SELECT UserID, UserIP, LoginDate "";"
"DEAD","concat/stream","Lib_Network\s_COdbcUserCheck_batch_preview.cpp","480","-","commented-out / in /* */ block","//strTemp << ""FROM UserTemp WHERE GUID = '"";"
"DEAD","printf","Lib_Network\s_COdbcUserCheck_batch_preview.cpp","486","-","commented-out / in /* */ block","//_snprintf( szTemp, 256, ""SELECT UserID, UserIP, LoginDate FROM UserTemp WHERE GUID = '%s'"", szUUID );"
"DEAD","concat/stream","Lib_Network\s_COdbcUserCheck_batch_preview.cpp","629","-","commented-out / in /* */ block","//strTemp3 << ""{call gsp_user_verify("";"
"DEAD","printf","Lib_Network\s_COdbcUserCheck_batch_preview.cpp","640","-","commented-out / in /* */ block","//_snprintf( szTemp, 256, ""{call gsp_user_verify('%s','%s',%d,%d,?)}"", szGspUserID2, szUserIP, nSvrGrp, nSvrNum );"
